media_id	_c1	type_name	category_name_array	tag_name_array	director_name_array	actor_name_array	country	language	pubdate	created_time	time_length	rate	fee	vip_id	is_single	is_clip	vender_name	_c18
1917793	郜林发表感言引来猜测 六朝元老或告别恒大	体育	["快讯"]	["国内","国语","第1轮","资讯"]	NULL	NULL	国内	国语	2015-11-24 00:00:00	1448339584	54	0.0	0	NULL	0	0	爱奇艺	广州恒大三年两次夺得亚冠冠军，现在的新前场“三叉戟”，高拉特核心位置不可撼动，郑龙送出致命助攻，埃尔克森一剑封喉，这三人的稳定状态，也让其他球员机会越来越少。
1933993	中超-李本舰膝顶王林胃部 裁判视而不见引不满	体育	["花絮"]	["国内","国语","第2轮","花絮"]	NULL	NULL	国内	国语	2015-03-15 00:00:00	1448942105	36	0.0	0	NULL	0	0	爱奇艺	北京时间2015年3月15日天津泰达vs杭州绿城，泰达队外围远射，被门将没收，烈鸟转移左路，李本舰争抢犯规。
2002393	四大豪门提前聚首 足总杯抽签又现“阴谋论”	体育	["快讯"]	["国内","国语","第1轮","资讯"]	NULL	NULL	国内	国语	2014-01-29 00:00:00	1453398660	106	0.0	0	NULL	0	0	爱奇艺	北京时间1月27日凌晨，英格兰足总杯第5轮比赛抽签结果揭晓。在引人注目的两场比赛中，阿森纳将坐镇主场迎战利物浦，而切尔西将客场出战曼城。
2025793	互掷杂物灭火器喷雾大战 西布朗球迷场外现骚乱	体育	["快讯"]	["国内","国语","第1轮","资讯"]	NULL	NULL	国内	国语	2015-03-10 00:00:00	1453400375	105	0.0	0	NULL	0	0	爱奇艺	2015年3月10日，互掷杂物灭火器喷雾大战 西布朗球迷场外制造骚乱。
11015525463	五四运动的另一面	教育	["综合"]	NULL	NULL	NULL	NULL	NULL	NULL	1528824776	NULL	0.0	0	NULL	0	0	优酷	NULL
11019012063	114 鞠萍姐姐讲故事 猎人海力布	教育	["综合"]	NULL	NULL	NULL	NULL	NULL	NULL	1547315300	NULL	0.0	0	NULL	0	0	优酷	NULL
11019341463	108 中国童话-猴子捞月	教育	["综合"]	NULL	NULL	NULL	NULL	NULL	NULL	1548438851	NULL	0.0	0	NULL	0	0	优酷	NULL
11019793263	182 为什么被冷淡的总是我？是老实人就点进来看看！	教育	["综合"]	NULL	NULL	NULL	NULL	NULL	NULL	1550253298	NULL	0.0	0	NULL	0	0	优酷	NULL
11012382123	太阳月亮一条河	电视剧	["年代","剧情","农村"]	["轻喜剧","励志","农民","家庭剧","爱情","农村剧","情感","欢乐","新农村","年代剧","剧情"]	["张会中"]	["吕士刚","尚铁龙","马光泽","关小平","盖克","刘一莹","刘名洋","张会中"]	中国	NULL	2011-03-06 00:00:00	1499226641	2735	6.0	0	NULL	0	0	优酷	淮河流域历史上是一个多灾多难的地方，但又是一片充满追求和希望的热土，三十年前沿淮农民“大包干”的创举揭开了中国改革开放的伟大序幕，三十年后今天他(她)们又以致富奔小康的实践演绎着一幕幕社会主义新农村建设的历史大剧。正月十五这天晚上，朱圩村的村民们都出来闹花灯。村民刘泥鳅在村支书朱五河开了两年的饭店对面新开业了一家酒店，当晚聚众上演花鼓灯和淮北民歌。而朱五河家为了庆贺元宵节，五河的儿子朱新亮也在带着自家的饭店职工和村民在自家门前欢乐歌舞。无意中，与刘家形成了“抵灯”。在这次“抵灯”中，新亮见到了长相漂亮、能歌善舞的苏南南，新堂、刘喜子、玉树、李水泉等年轻的小伙子都对她一见倾情。只有新亮对她抱有讨嫌之感：以为她是有意地来帮刘泥鳅家挤兑朱家。而其实南南对“抵灯”并不知情，她是与妈妈一起来离村子很近的镇子上做服装生意的苏南人，只是在刘妻“小广播”的再三怂恿下，以为上台为大家助个兴而已！
11012680923	冬日惊雷 TV版	电视剧	["谍战","悬疑"]	["战争","动作","特务","成功","军旅剧","谍战剧","悬疑剧","刑侦"]	["李舒"]	["侯勇","田小洁","王雅捷","程实","贺丹丹","李佳洺","三浦研一","公磊","左腾云","铃木美妃","平田康之"]	中国	NULL	2013-09-24 00:00:00	1505298342	2818	5.400000095367432	0	NULL	0	0	优酷	1938年某个深夜，省委书记魏拯民向大家宣布刚发生的重大事变：组织部长温逸杰抢走记有全南满地下党情况的绝密档案后叛逃。省委决定立刻派出省委委员黄秋英同志，组成四人特别行动小组，抢在温逸杰投降日本人之前截杀他，夺回绝密档案。此行动代号“夜鹰行动”。行动小组的一名成员徐文筱先前到达铁岭，不慎落入日本特务组织特高课设下的圈套。狡猾而凶残的日本特务得知党内温逸杰事变及省委已实施“夜鹰行动”，立誓要抢先围捕“夜鹰”，拿到绝密档案。日本人一个接一个的阴谋拉开帷幕，黄秋英与钱广来等临危不惧，与日本人斗智斗勇，成功阻止了温逸杰的投降。最终，绝密档案被夺回，数以千计地下党员的性命得以保存。
11013109323	神医喜来乐传奇	电视剧	["古装"]	["历史剧","老师","传记","喜剧","搞笑","古装剧"]	["柏杉"]	["李保田","金玉婷","王晓晨","吴军","李彧","王全有","马京京","魏子昕"]	NULL	NULL	2013	1513308973	2540	7.599999904632568	1	101803	0	0	凤凰	《神医喜来乐传奇》讲述的是喜来乐流放东北后对抗八国联军的爱恨传奇。
11014639323	曹操	电视剧	["古装"]	["历史剧","狗血","传记","统一","by","军阀","英雄","经典","三国","屌丝","古装剧"]	NULL	["姚橹","曹颖","于和伟","王辉"]	内地	普通话	1999-01-01 00:00:00	1527136750	2877	8.0	0	NULL	0	0	腾讯	东汉末年，腐朽没落的东汉王朝分崩离折，外戚宦官当道，军阀混乱，天下大乱，人民流离失所，社会生产力遭到极大破坏，作为“非常之人，超世之杰”的曹操，怀抱救国之志，除暴抗强，惩治腐败，几经沉浮，终于以一个政治家的魄力，统一北部中国。在政治上，他坚决实行“唯才是举，任人唯贤”，极力恢复和发展社会生产力，制定了一套治理国家和军队的法规措施，他注释的孙子兵法和兵法摘要在国内外军事史上都占重要位置。在文学上，他开建安文学之先河，登高必赋，吟诗言志，留下许多脍灸人口的千古名篇，他精国棋，功书法，好音乐，一生不信天命，移风易俗，提倡节俭，重视教育和社会福利事业的发展，为改变政风、民风树立典范
NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
11015496663	冬季暖金色眼妆, 撩汉少女必备化妆教程	时尚	["综合"]	NULL	NULL	NULL	NULL	NULL	NULL	1528824565	NULL	0.0	0	NULL	0	0	优酷	NULL
11016360123	江湖夜店	电视剧	["喜剧","奇幻","网络剧","古装"]	["古装剧","喜剧","魔幻","网剧","奇幻","网络剧"]	["陈十三"]	["孙聪","武凌"]	内地	NULL	2018-08-10 00:00:00	1533875188	2420	5.5	0	NULL	0	0	爱奇艺	江湖夜店，原本是一间坐落于偏远小镇的普通客栈。然而突然有一天，随着书生易水寒的到来，客栈尘封已久的神秘面纱也随之揭开。尘封多年的许愿神斧重现神光！ 获得神器的客栈掌柜思远道，本想借神斧之力振兴客栈，获得丰厚回报，却想不到所谓的神斧竟只是个极不靠谱的糊涂仙。 于是一段段嬉笑怒骂由此展开，一场场悲欢离合在这里上演，而客栈里的青年男女们，也正用青春和激情演绎着或温情或搞怪，或荒诞或动人的精彩人生！
11017396923	密使	电视剧	["动作","剧情","战争","谍战"]	["动作","战争","剧情","谍战剧"]	["卢伦常","潘越"]	["陈紫函","于震","梁丹妮","张鹰","刁琳琳","王馨可","程六一"]	其他	普通话	2011-10-24 00:00:00	1540440035	2702	6.699999809265137	1	100202	0	0	搜狐	【版权来源：搜狐视频】抗战全面爆发后，孪生兄弟于明阳（于震 饰）、于明辉（于震 饰）投笔从戎。明辉后来参加了中共游击队，投身到敌后抗日战场，由于从军前他有英语基础，所以很受上级重用，在根据地很有名气。抗战结束后，很快又开始了三年的解放战争，此时的哥哥于明阳则是从美国西点军校毕业的军事专家。华野总部获悉兄弟二人的情况后，派于明辉前去策反于明阳。军统局长毛人凤知悉于明阳归国，特派军统之花罗美慧（陈紫涵 饰）、心腹干将王松山（张鹰 饰）、张发运等前往迎接。由于多年的人生观、世界观不同，于明阳断然拒绝了弟弟的策反并发生火并，枪战中于明阳死在张发运枪下，审时度势的于明辉毅然假扮哥哥，深入到敌穴之中。
11019107463	和处女座在一起的恋爱秘籍!	时尚	["综合"]	NULL	NULL	NULL	NULL	NULL	NULL	1547660933	NULL	0.0	0	NULL	0	0	优酷	NULL
11019442263	你要找到属于自己的那个通天梯子	时尚	["综合"]	NULL	NULL	NULL	NULL	NULL	NULL	1548786948	NULL	0.0	0	NULL	0	0	优酷	NULL
11020532523	共产党人刘少奇	电视剧	["历史","战争"]	["历史剧","革命","传记"]	["嘉娜·沙哈提"]	["赵波","侯京健","夏德俊","张晚意","宋佳玲","徐百慧","陈秋伶","张明健","林旭","肖宗灵","褚栓忠","耿一智","李双喜","陆玲"]	中国	NULL	2019-03-19 00:00:00	1553011151	2725	7.599999904632568	0	NULL	0	0	优酷	1921年，刘少奇在莫斯科东方大学入党。一年后他学成回国，领导了“安源路矿大罢工”。随着大革命形势骤然逆转，刘少奇于险恶情境中亲赴白区主持善后。抗战时期，刘少奇进入中央领导核心，并在建国后当选为中央人民政府副主席，在制定国家政治、经济、文化、教育、外交等方针政策方面发挥了重要作用。六十年代初期，中国经济发生严重困难，刘少奇又进行实地调查研究，参与制定了一系列重要的政策措施，使国民经济得到恢复和发展。1980年5月17日刘少奇追悼大会隆重举行，为中国革命和建设奋斗一生的刘少奇虽早已离开，但他坚定不移的共产主义信仰，将永垂不朽。
11021685063	万象天地 x BAZAAR	时尚	["综合"]	["新闻"]	NULL	NULL	NULL	NULL	2019-05-06 00:00:00	1557152844	124	0.0	0	NULL	0	0	爱奇艺	近日，《时尚芭莎》携手万象天地，为中国最具朝气及时尚前瞻性的深圳，携手带来了一场精彩时髦的“春生万物Spring Fashion Show”。
11025448863	四季良伴！莫兰迪色系5色Giza棉口袋Tee团购来袭！	时尚	["服饰"]	["服装","服饰"]	NULL	NULL	NULL	NULL	2019-08-15 00:00:00	1567447874	156	0.0	0	NULL	0	0	爱奇艺	NULL
11028981723	延安颂	电视剧	["军旅"]	["军旅剧"]	["宋业明","董亚春"]	["唐国强","刘劲","马晓伟","郭连文","郑强","王伍福","栾汝新","杨猛","王亚军","黄薇","姚居德","徐永革"]	中国	NULL	2003-01-01 00:00:00	1572574423	2669	8.399999618530273	0	NULL	0	0	优酷	本剧展现的是1935年冬至1945年春，中国工农红军到达陕北后，以毛泽东为核心的中国共产党第一代领导人以无以伦比的胆略和才识，呼唤引导中国革命从国内战争走向民族解放战争的光辉业 绩。它真实全面地叙述了延安时期，中国共产党的完善和建设，人民军队的壮大与发展、中华民族文化的继承和弘扬，浓墨重彩地展现了毛泽东思想的形成和中国共产党第一代领导人的优良品格， 以及他们在斗争中培养形成的实事求是、独立自主、艰苦奋斗的延安精神。
11029930323	女人的武器	电视剧	["剧情","都市","偶像"]	["剧情","都市剧","偶像剧"]	["刘二威"]	["罗嘉良","宋佳","韩雪","胡兵","郭金","任伟","王希维","张弓","张楚楚","邓莉","张兰","安雅","祝雨辛"]	其他	普通话	2019-11-27 00:00:00	1574924669	2717	6.300000190734863	1	100202	0	0	搜狐	【版权来源：搜狐视频】林九妮和夏安琪是从小到大的好友、大学同窗。她们毕业后同时进入一家大型外企乐易网工作，并受到位高权重的副总裁杨欣君的赏识。杨欣君觊觎杨九妮的青春美貌，企图利用手中职权：加薪、升职等好处来收买她。老实本分的林九妮断然拒绝，而心思复杂的夏安琪选择了投怀送抱。很快，林九妮就因自己的不识时务遭到了一连串的打击报复，忍无可忍的九妮选择了拿起法律的武器向法院起诉，并得到了著名律师白杨的鼎力帮助。最终，九妮打赢了官司，也证明了自己的清白。夏安琪付出了惨重的代价，杨欣君受到了法律的制裁，正义得到伸张。本剧告诉人们，女人的武器不是身体，不是年轻貌美，而是自尊自爱，在受到伤害时，法律就是最有力的武器。
11030060463	农村姑娘进城买衣服，新款都看不上，想要老板娘穿的那件多少钱？	时尚	["服饰"]	["休闲"]	NULL	NULL	NULL	NULL	2019-12-02 00:00:00	1575268672	286	0.0	0	NULL	0	0	爱奇艺	NULL
11030281863	火爆的懒人健身操，饭后坚持10分钟瘦出小蛮腰，甩掉拜拜肉	时尚	["服饰"]	["服饰"]	NULL	NULL	NULL	NULL	2019-12-09 00:00:00	1575875536	62	0.0	0	NULL	0	0	爱奇艺	NULL
11030368263	井柏然用西装搭配牛仔裤，俩者在一起略有复古风格，简单又低调	时尚	["秀场","资讯","生活"]	["本季流行","热门综艺","秀场"]	NULL	NULL	NULL	NULL	2019-12-11 00:00:00	1576069730	30	0.0	0	NULL	0	0	爱奇艺	NULL
11030456463	新的一年提前Swag起来！Moschino 2020早秋系列大秀	时尚	["秋冬","秀场","服饰"]	["广告大片","早秋","服装","服饰","秀场"]	NULL	NULL	NULL	NULL	2019-12-11 00:00:00	1576272717	57	0.0	0	NULL	0	0	爱奇艺	新的一年提前Swag起来！Moschino 2020早秋系列大秀
11037933663	碎花泡泡袖冰淇淋色 这样穿出门逛街都像在旅行	时尚	["服饰"]	["服装","服饰"]	NULL	NULL	NULL	NULL	2020-08-10 00:00:00	1597042602	67	0.0	0	NULL	0	0	爱奇艺	NULL
11039686863	卡地亚钟表如何创造奇迹	时尚	["资讯"]	["公告牌","本季流行","趋势报道"]	NULL	NULL	NULL	NULL	2020-10-15 00:00:00	1602766931	87	0.0	0	NULL	0	0	爱奇艺	高级制表界的权威盛会“钟表与奇迹”2020年首度登陆上海。汉唐文化携手瑞士高级制表基金会主办此次展览，并专访卡地亚中国首席执行官，听他讲述对中国消费者的理解、新款腕表如何体现丰沛创意、卡地亚怎样将当下的创作化为明日的瑰宝。
11040554463	平价逆龄紫葡萄化妆刷使用感分享	时尚	["资讯"]	["本季流行"]	NULL	NULL	NULL	NULL	2020-11-18 00:00:00	1605715558	78	0.0	0	NULL	0	0	爱奇艺	NULL
11042383263	小北爱吃肉	时尚	["综合"]	NULL	NULL	NULL	中国	中文	2020-11-30 15:39:49	1611215388	59	0.0	0	NULL	0	0	新酷燃	作家，代表作《遇见每一个有故事的你》
3985993	【小魏】小黄鸭游戏系列	游戏	["综合"]	["其他"]	NULL	NULL	NULL	NULL	2016-10-16 00:00:00	1493327501	656	7.199999809265137	0	NULL	0	0	爱奇艺	可爱有好玩的萌宠小黄鸭游戏等你来玩
3987793	阿谦非连载视频	游戏	["综合"]	["其他"]	NULL	NULL	NULL	NULL	2017-03-13 00:00:00	1493327556	761	7.199999809265137	0	NULL	0	0	爱奇艺	NULL
3994993	[21出品]韩服王者组精彩击杀TOP5第50期	游戏	["英雄联盟"]	["LOL"]	NULL	NULL	NULL	NULL	NULL	1493397808	331	0.0	0	NULL	0	0	爱奇艺	NULL
3998593	WCA2015LOL武汉大学 vs 武汉理工大学 决赛	游戏	["英雄联盟"]	["LOL"]	NULL	NULL	NULL	NULL	2015-06-09 00:00:00	1493398730	3772	0.0	0	NULL	0	0	爱奇艺	NULL
4000393	凯麒《斯泰克传3：虚无世界》#63怪物天堂	游戏	["网络游戏","我的世界"]	["我的世界","网络游戏"]	NULL	NULL	NULL	NULL	2016-04-25 00:00:00	1493401871	1530	0.0	0	NULL	0	0	爱奇艺	凯麒，我的精彩与您同在！
4002193	lol最高胜率辅助英雄：塞恩究竟有多强？	游戏	["英雄联盟","电子竞技"]	["LOL","电子竞技"]	NULL	NULL	NULL	NULL	2016-06-30 00:00:00	1493402530	728	0.0	0	NULL	0	0	爱奇艺	微信订阅号：王者学堂！ 视频歌单，主播天赋符文，隐藏分查询就在微信，扫一扫，求关注
4003993	愤怒的小鸟2-大战捣蛋猪	游戏	["综合"]	["其他"]	NULL	NULL	NULL	NULL	2016-08-08 00:00:00	1493402976	40	0.0	0	NULL	0	0	爱奇艺	愤怒的小鸟2-大战捣蛋猪。游极官网www.ugug.com。微博：http://weibo.com/uglive 。游极，是一群以创新、技术和时尚为生命意义的人，致力于探索最极致的游戏体验，创造引领时代的游戏空间！
4005793	【英雄联盟】rox tigers精彩镜头剪辑2016	游戏	["英雄联盟","电子竞技"]	["电子竞技"]	NULL	NULL	NULL	NULL	2016-09-11 00:00:00	1493403373	535	0.0	0	NULL	0	0	爱奇艺	【飞熊tv英雄联盟】rox tigers精彩镜头剪辑2016
4007593	【夏目】警察故事#6	游戏	["综合"]	["其他"]	NULL	NULL	NULL	NULL	2016-10-13 00:00:00	1493403822	3809	0.0	0	NULL	0	0	爱奇艺	NULL
4009393	经典时刻60：塔姆：梦魇你失败集锦看多了吧	游戏	["英雄联盟"]	["LOL"]	NULL	NULL	NULL	NULL	2016-11-08 00:00:00	1493404108	261	0.0	0	NULL	0	0	爱奇艺	经典时刻60：塔姆：梦魇你失败集锦看多了吧-飞熊tv英雄联盟
4011193	不一样的集锦34：不是你死就是我亡！	游戏	["英雄联盟"]	["LOL"]	NULL	NULL	NULL	NULL	2016-12-01 00:00:00	1493404458	599	0.0	0	NULL	0	0	爱奇艺	NULL
4012993	mc奇思妙想：如果有雪工具	游戏	["我的世界"]	["我的世界"]	NULL	NULL	NULL	NULL	2016-12-23 00:00:00	1493404826	151	0.0	0	NULL	0	0	爱奇艺	NULL
4018393	【集锦】穿越火线（b组） 风骚走位 神速秒杀	游戏	["手机游戏","网络游戏"]	["CF手游"]	NULL	NULL	NULL	NULL	2017-03-13 00:00:00	1493406078	186	0.0	0	NULL	0	0	爱奇艺	NULL
4020193	【肉】王者荣耀 和水友一起开黑 战斗起来！	游戏	["王者荣耀"]	["王者荣耀"]	NULL	NULL	NULL	NULL	2017-04-14 00:00:00	1493406571	1451	0.0	0	NULL	0	0	爱奇艺	NULL
4021993	孤岛惊魂4娱乐实况解说	游戏	["综合"]	NULL	NULL	NULL	NULL	NULL	2017-01-03 00:00:00	1493415768	2474	7.0	0	NULL	0	0	爱奇艺	《孤岛惊魂4》（Far Cry 4）是由育碧制作发行的第一人称射击类游戏大作，来看看再絮的孤岛惊魂之旅吧~QQ粉丝群：438259154 微博：@未完再絮
11012385723	瓢虫贝贝之神秘工厂	幼儿	["冒险","动画"]	["梦想","励志","自然","植物","环保","动物","儿童","正义","生活","益智","魔法","战斗","乐观","神秘","动画","亲情","美好","机智","健康","冒险","拯救","森林","思念","动作","友情","4-6岁","奇幻","幽默","勇敢","团结","教育","4-6岁","乐观","亲情","健康","儿童","冒险","动物","动画","励志","勇敢","友情","团结","奇幻","幽默","战斗","拯救","教育","机智","梦想","森林","植物","正义","环保","生活","益智","神秘","美好","自然","魔法"]	NULL	NULL	中国	NULL	2012-01-01 00:00:00	1499226856	720	7.800000190734863	0	NULL	0	0	优酷	贝贝因为思念伙伴回到了柳塘村，结果却发现在玄翁族长离开村子的这段时间里，村郊不知何时搭建了一座工厂，而且经常从工厂流出有害的东西，不但破坏了柳塘村的环境，而且还危害了村民的身心健康。 勇敢正义的贝贝为了让柳塘村恢复昔日的美好环境，于是与伙伴们决定在玄翁族长回来前，查明真相，让黑心老板阿龙改邪归正。
11013570123	炯乐汇	幼儿	["搞笑","动画"]	["早教","动画","女孩喜欢","亲子","7-10岁","搞笑","4-6岁","创造力","幽默","男孩喜欢","学校","国语"]	NULL	NULL	中国	NULL	2011-01-01 00:00:00	1517977588	395	0.0	0	NULL	0	0	优酷	主人公炯达人和他的朋友们在日常学习生活中发生了很多令人捧腹大笑的故事。而在学校里也有许多似曾相识的人物，凶悍的老师、慈祥的校长、美丽的班花、幽默的班长，还有人缘最好但成绩最差的同学，每天都在发生着有趣的故事。
11015542923	艺术创造之蓝猫幼儿美术	幼儿	["动画"]	["动画"]	NULL	NULL	内地	NULL	2014-01-01 00:00:00	1528886086	522	7.0	0	NULL	0	0	腾讯	有审美体验的音乐课程和动手创作的美术课程，充分挖掘儿童的艺术潜能，美化心中的那颗种子。
11016658923	海绵宝宝 第二季	幼儿	["冒险","搞笑","动画"]	["亲子","搞笑","动画","童话","幽默","家庭","喜剧","冒险","友情"]	["Sherm Cohen","沃尔特·道恩"]	NULL	美国	NULL	2000-11-02 00:00:00	1535553164	1404	9.5	0	NULL	0	0	优酷	海绵宝宝——是一块居住在海洋深处的黄色海绵，住所是一个大菠萝（即凤梨）中，他是一个可爱、慷慨大方、友好、可信赖的朋友。他露出龅牙的笑容笑容，非常富有表现力的脸和身体，以及他纯真美好的天性使他非常可爱。
11017258323	Tayla 英语下午茶	幼儿	["教育","早教"]	["英语","早教","美食","动画"]	NULL	NULL	中国	NULL	2018-01-01 00:00:00	1539578029	316	6.5	0	NULL	0	0	优酷	一起在下午茶时间学习英语吧！
11020573923	加菲猫之魔法的泉水	幼儿	["动画电影","魔幻"]	["14-17岁","18岁以上","7-11岁","亲子","奇幻","搞笑","欧美","电影版","经典","英语","魔法","亲子","奇幻","搞笑","电影版","经典","英语","魔法","动画电影","原创","生活"]	NULL	NULL	欧美	英语	2019-03-14 00:00:00	1553155429	4740	0.0	0	NULL	0	0	爱奇艺	一年一度的同乐会即将来临，这是一个评选最有趣卡通人物的比赛。加菲猫每年都会胜出，这对它来说简直是小菜一碟。然而今年加菲猫遭遇了一个名叫拉蒙的对手，后者英俊高大，连加菲猫的女伴艾琳都被其吸引，弃加菲猫而去。沮丧的加菲猫为了赢得比赛，决定和狗狗艾迪一起上路，去森林里寻找神奇的池塘，据说喝了那里的水后可以让人变得幽默起来
11023635723	幼儿绘画色彩启蒙：给独角兽涂上漂亮的颜色	幼儿	["综合"]	["原创","短片","原创"]	NULL	NULL	NULL	NULL	2019-06-25 00:00:00	1562023357	NULL	0.0	0	NULL	0	1	爱奇艺	NULL
11029644123	奥特曼玩具酷	幼儿	["益智","动画"]	["动画","玩具"]	NULL	NULL	中国	NULL	2019-11-20 00:00:00	1574215931	453	9.300000190734863	0	NULL	0	0	优酷	跟着阳阳去玩儿更多的男孩玩具，解锁奥特曼玩具新玩法，开心陪伴你的每一天。
11040478323	百变校巴之超学先锋 第2季	幼儿	["益智","其他","冒险","童话","动画"]	["4-6岁","7-10岁","冒险","创造力","动画","故事","汽车","男孩喜欢","益智"]	NULL	NULL	大陆	NULL	2020-11-13 00:00:00	1605496040	948	0.0	0	NULL	0	0	爱奇艺	本片以超学先锋队员们的成长为主题，穿插简单易懂的知识点，给观众们奉献出紧张刺激的精彩剧情。希望观众能跟随超学先锋一起成长，一起学习有趣的知识，并启发他们用知识力量去创造未来。
11014651923	陆风风尚家用mpv	汽车	["综合"]	NULL	NULL	NULL	NULL	NULL	NULL	1527179474	NULL	0.0	0	NULL	0	0	优酷	NULL
11014660923	激情跨越-试驾猎豹CS7	汽车	["试驾"]	["试驾"]	NULL	NULL	NULL	NULL	NULL	1527179551	NULL	0.0	0	NULL	0	0	优酷	NULL
11014666323	售129.9万元奔驰SLK 55 AMG上市	汽车	["欧洲"]	NULL	NULL	NULL	NULL	NULL	NULL	1527179583	NULL	0.0	0	NULL	0	0	优酷	NULL
11014668123	欧宝安德拉高楼特技广告	汽车	["综合"]	NULL	NULL	NULL	NULL	NULL	NULL	1527179592	NULL	0.0	0	NULL	0	0	优酷	NULL
11014671723	6.58-8.88万 江淮和悦三厢及和悦RS上市	汽车	["综合"]	NULL	NULL	NULL	NULL	NULL	NULL	1527179613	NULL	0.0	0	NULL	0	0	优酷	NULL
11014677123	瑞麒G5时速100油耗	汽车	["综合"]	NULL	NULL	NULL	NULL	NULL	NULL	1527179656	NULL	0.0	0	NULL	0	0	优酷	NULL
11014749123	2011进口起亚新佳乐1.6l5座现车最低报价新佳乐1.6怎么新佳乐论坛新佳乐油耗保养颜色口碑评测	汽车	["综合"]	NULL	NULL	NULL	NULL	NULL	NULL	1527180439	NULL	0.0	0	NULL	0	0	优酷	NULL
11014759923	实用务实派 郑州日产帅客	汽车	["综合"]	NULL	NULL	NULL	NULL	NULL	NULL	1527180552	NULL	0.0	0	NULL	0	0	优酷	NULL
11014777923	长安CX30三厢至尚有型	汽车	["综合"]	NULL	NULL	NULL	NULL	NULL	NULL	1527180720	NULL	0.0	0	NULL	0	0	优酷	NULL
11014844523	美媒全方位测试2013款全新讴歌Acura RDX豪华SUV	汽车	["综合"]	NULL	NULL	NULL	NULL	NULL	NULL	1527181255	NULL	0.0	0	NULL	0	0	优酷	NULL
11015017323	7座神话再继续 2013款奥德赛动态演示	汽车	["综合"]	NULL	NULL	NULL	NULL	NULL	NULL	1527182712	NULL	0.0	0	NULL	0	0	优酷	NULL
11030977923	摩托车碟刹上泵玻璃坏了漏油怎么办？师傅教你一个硬币就可修好	汽车	["用车"]	["用车"]	NULL	NULL	NULL	NULL	2019-12-30 00:00:00	1577673476	308	0.0	0	NULL	0	0	爱奇艺	NULL
11032628523	想入手2020款新飞度，但只有国五版本！买现款还是等它换代？	汽车	["新车"]	["新车"]	NULL	NULL	NULL	NULL	2020-02-20 00:00:00	1582171313	136	0.0	0	NULL	0	0	爱奇艺	NULL
11034041523	电动车钥匙打开后，大灯喇叭全部失灵什么原因？师傅教你轻松修好	汽车	["用车"]	["用车"]	NULL	NULL	NULL	NULL	2020-04-12 00:00:00	1586682287	178	0.0	0	NULL	0	0	爱奇艺	NULL
11034379923	都叫运动版，为何偏偏只有它可以这样玩？试驾路虎发现运动版	汽车	["试驾"]	["试驾"]	NULL	NULL	NULL	NULL	2020-04-24 00:00:00	1587708977	455	0.0	0	NULL	0	0	爱奇艺	NULL
11036426523	雅阁和凯美瑞怎么选？听听老胡的分析，选车不再纠结	汽车	["资讯"]	["资讯"]	NULL	NULL	NULL	NULL	2020-07-05 00:00:00	1593925437	134	0.0	0	NULL	0	0	爱奇艺	NULL
11037330123	科技吉利4.0时代全新标准展厅什么样的？一起探店揭秘	汽车	["资讯"]	["资讯"]	NULL	NULL	NULL	NULL	2020-07-30 00:00:00	1596131244	231	0.0	0	NULL	0	0	爱奇艺	NULL
11037351723	想买个性运动的“迷你钢炮”？看看这款女性喜爱的MINI，缺点不少	汽车	["新车"]	["新车"]	NULL	NULL	NULL	NULL	2020-07-31 00:00:00	1596181633	125	0.0	0	NULL	0	0	爱奇艺	都说大众会研究中国人，那MINI这款车就是研究中国的大姑娘小媳妇，大众在研究女性这方面和宝马还是有些距离。今天我们来盘点一下MINI这款车有哪些被车主吐槽的缺点！
11038842123	全新奔驰S级为啥网上骂声一片？是真丑？还是真香	汽车	["资讯"]	["资讯"]	NULL	NULL	NULL	NULL	2020-09-11 00:00:00	1599807861	142	0.0	0	NULL	0	0	爱奇艺	全新奔驰S级为啥网上骂声一片？是真丑？还是真香
11038861923	豆车一分钟：小鹏是“汽车圈的小米”？不，五菱才是！	汽车	["资讯"]	["资讯"]	NULL	NULL	NULL	NULL	2020-09-12 00:00:00	1599871315	83	0.0	0	NULL	0	0	爱奇艺	豆车一分钟：小鹏是“汽车圈的小米”？不，五菱才是！
11040296523	新款英菲尼迪Q60带新标发布，换更宽轮胎注重性能	汽车	["用车"]	["用车"]	NULL	NULL	NULL	NULL	2020-11-09 00:00:00	1604919857	47	0.0	0	NULL	0	0	爱奇艺	新款英菲尼迪Q60带新标发布，换更宽轮胎注重性能
11042190123	刚买豪车竟上不了牌？女子大闹车行：我花100多万买个“走私车”	汽车	["资讯"]	["资讯"]	NULL	NULL	NULL	NULL	2021-01-15 00:00:00	1610696252	134	0.0	0	NULL	0	0	爱奇艺	刚买豪车竟上不了牌？女子大闹车行：我花100多万买个“走私车”
1958653	可可小爱 第10季	幼儿	["动画","童话","益智","教育","早教","亲子","其他"]	["思维训练","公益","家庭","环保","习惯养成","早教","生活","益智","欢乐","安全教育","动画","女孩喜欢","0-3岁","轻松","快乐","美好","国语","科普","语言能力","4-6岁","学龄前","幽默","课堂","教育"]	NULL	NULL	大陆	国语	2015-12-08 00:00:00	1449855254	37	7.199999809265137	0	NULL	0	0	爱奇艺	可可小爱公益广告课堂，培养宝宝好习惯。
