user_id,video_id,play_end_time,broadcast_time
107761325,11011938326,2020-10-31 08:40:35,131
107761325,11024534863,2020-10-31 09:28:15,2790
107761325,11014541184,2020-10-31 11:33:02,4961
107761325,11022467563,2020-10-31 12:56:43,6002
107761325,11035958697,2020-10-31 11:33:02,2494
107795605,11012090452,2020-10-31 16:49:49,10569
107795605,11012121002,2020-10-31 20:25:26,9832
107795605,11012928657,2020-10-31 13:53:38,15
107822242,11021498114,2020-10-30 23:55:39,7
107869696,11012386841,2020-10-31 15:39:43,1287
107869696,11012136350,2020-10-31 16:02:38,1305
107901075,11030832318,2020-10-31 18:24:50,2465
107901075,11028979308,2020-10-31 17:43:09,14871
107966478,11027880130,2020-10-31 20:22:19,41773
108115378,11012136379,2020-10-31 09:40:24,22
108120673,11012142193,2020-10-31 12:27:13,5831
108120673,11038699121,2020-10-31 17:23:49,17768
108120673,11016490421,2020-10-31 19:22:17,136
108120673,11021718996,2020-10-31 19:19:52,1499
108120673,11013935196,2020-10-31 20:21:08,3512
108120673,11039505284,2020-10-31 18:54:36,2336
108125715,11034311666,2020-10-31 19:42:54,107
108125715,11039890732,2020-10-31 20:30:23,2697
108319938,11016090182,2020-10-31 15:41:39,3
108346958,11013037695,2020-10-31 17:41:19,11
108346958,11015763693,2020-10-31 17:38:33,7
108346958,11021266652,2020-10-31 13:06:34,18
108346958,11025443825,2020-10-31 13:04:45,6
108346958,11028186752,2020-10-31 13:04:37,1285
108346958,11014277785,2020-10-31 12:43:05,2026
108346958,11024577613,2020-10-31 17:37:00,11
108346958,11011941145,2020-10-31 19:35:14,6041
108346958,11013815529,2020-10-31 17:36:47,10
108346958,11011920135,2020-10-31 20:43:06,19415
108346958,11013245202,2020-10-31 19:45:32,613
108346958,11012419676,2020-10-31 17:39:38,19
108346958,11027739180,2020-10-31 17:43:23,8
108346958,11023399245,2020-10-31 17:42:54,89
108346958,11034916553,2020-10-31 20:39:45,2963
108346958,11035958697,2020-10-31 17:36:37,385
108346958,11012615250,2020-10-31 19:46:14,38
108346958,11018763265,2020-10-31 17:42:57,26
108346958,11032607821,2020-10-31 13:09:16,100
108346958,11015763940,2020-10-31 17:38:45,4
108346958,11023304913,2020-10-31 17:38:39,5
108346958,11030576278,2020-10-31 19:34:08,643
108346958,11036597280,2020-10-31 17:38:09,4
108346958,11021251226,2020-10-31 13:07:16,24
108346958,11036908328,2020-10-31 13:04:59,14
108346958,11022936469,2020-10-31 17:39:07,18
108346958,11038177404,2020-10-31 19:49:59,11012
108383151,11026291976,2020-10-31 16:19:54,3587
108383151,11035958697,2020-10-31 15:37:58,1024
108383151,11036779807,2020-10-31 16:28:57,98
108383151,11020665098,2020-10-31 16:27:33,431
108383151,11017351836,2020-10-31 20:35:21,10093
108398621,11036353078,2020-10-31 12:07:11,1199
108398621,11026132651,2020-10-31 13:24:32,4578
108398621,11024160270,2020-10-31 12:07:52,2
108398621,11030832318,2020-10-31 10:48:40,9707
108403695,11034311666,2020-10-31 20:38:58,10047
108409532,11012706392,2020-10-30 22:07:01,5742
108423404,11035701047,2020-10-31 07:59:13,5587
108423404,11021718996,2020-10-31 00:19:50,1052
108423404,11011934708,2020-10-31 17:02:24,3906
108423404,11031072081,2020-10-31 12:33:38,24
108423404,11011920243,2020-10-31 15:56:09,7072
108423404,11030550782,2020-10-31 12:33:49,11828
108423404,11023732495,2020-10-31 14:03:21,2999
108473748,11016583923,2020-10-31 17:41:24,7018
108473748,11021718996,2020-10-31 17:43:40,37
108473748,11039890732,2020-10-31 20:18:17,9242
108473748,11039152331,2020-10-31 17:42:51,3
108473748,11039912152,2020-10-31 08:00:51,3835
108473748,11034311666,2020-10-31 17:42:20,5031
108473748,11014561976,2020-10-31 16:03:41,5138
108521061,11039190269,2020-10-31 19:34:59,2438
108521061,11012139469,2020-10-31 17:59:21,33813
108521061,2093589,2020-10-31 18:14:59,903
108539707,11032880444,2020-10-31 07:37:46,971
108539707,11037103734,2020-10-31 17:27:42,2319
108539707,11021417871,2020-10-31 11:45:26,185
108615148,11011928946,2020-10-31 20:11:25,5
108615148,11014627435,2020-10-31 20:11:56,4
108615148,11012148416,2020-10-31 20:08:04,13
108753631,11016576697,2020-10-30 21:42:39,139
108767447,11012137116,2020-10-31 14:13:59,1210
108767447,11036671336,2020-10-31 08:00:31,2
108767447,11039190269,2020-10-31 08:01:24,56
108767447,11036355603,2020-10-31 14:20:01,593
108767447,11031413704,2020-10-31 07:42:47,25
108767447,11011935666,2020-10-31 07:54:39,662
108767447,11030832604,2020-10-31 14:15:13,6349
108767447,11015918975,2020-10-31 07:55:01,3
108795772,11036885301,2020-10-31 17:45:24,499
108795772,11012134836,2020-10-31 17:48:31,11
108795772,11013501497,2020-10-31 17:47:59,25
108795772,11015476433,2020-10-31 20:00:33,3785
108795772,11012142101,2020-10-31 17:46:57,66
108852040,11030832318,2020-10-31 18:30:50,9660
108910238,11039505284,2020-10-31 18:54:46,4538
108910238,11021718996,2020-10-31 20:31:14,5290
108959664,11029833436,2020-10-31 20:37:35,2037
108959664,11029308418,2020-10-31 21:51:56,4262
108959664,11038353072,2020-10-31 19:55:34,1511
108959664,11022694836,2020-10-31 22:00:49,412
108959664,11030832318,2020-10-31 23:29:30,5287
108959664,11012132358,2020-10-31 20:35:39,154
109064826,11012121766,2020-10-31 11:05:43,302
109093316,11024678535,2020-10-31 20:27:12,321
109093316,11020350341,2020-10-31 20:41:49,857
109093316,11014007273,2020-10-31 20:21:51,7146
109098573,11012156413,2020-10-31 10:19:10,1186
109098573,11012121002,2020-10-31 17:26:25,8206
109115388,11011920674,2020-10-31 16:16:02,37
109115388,11011921225,2020-10-31 18:34:29,8280
109142409,11029731313,2020-10-31 16:41:48,7512
109142409,11011938313,2020-10-31 14:32:45,6511
109188403,11012138303,2020-10-31 20:06:24,6488
109207050,11012109529,2020-10-31 16:07:31,13145
109207050,11012141941,2020-10-31 19:17:21,1694
109207050,11023815373,2020-10-31 18:00:26,12
109207050,11021498711,2020-10-31 16:09:02,1067
109207050,11037367390,2020-10-31 16:08:31,10
109207050,11035609916,2020-10-31 08:53:57,1909
109207050,11024971591,2020-10-31 18:48:47,2841
109207050,11033500056,2020-10-31 19:18:37,61
109207050,11012455128,2020-10-31 19:28:27,572
109207050,11013419372,2020-10-31 19:28:29,1
109213787,11012951115,2020-10-31 19:42:57,759
109213787,11012138444,2020-10-31 19:29:31,1244
109213787,11013090282,2020-10-31 20:21:59,2302
109242402,11034311666,2020-10-31 11:53:22,7
109242402,3952561,2020-10-31 12:40:52,2777
109328986,11039195509,2020-10-31 19:52:41,7258
109352909,11021718996,2020-10-31 20:33:42,11568
109353461,11012142152,2020-10-31 20:45:10,35840
109361301,11039755115,2020-10-31 10:03:34,18
109361301,11012896133,2020-10-31 10:23:08,2588
109383657,11011921114,2020-10-31 16:45:56,30790
109457374,11034311666,2020-10-31 20:06:21,11
109457374,11011922506,2020-10-31 20:05:28,12569
109457374,11012855442,2020-10-31 13:54:45,8608
109467179,11025342815,2020-10-31 13:59:54,1519
109467179,11025151299,2020-10-31 14:28:42,1845
109467179,11024697737,2020-10-31 17:07:11,1061
109467179,11038311951,2020-10-31 14:42:38,332
109467179,11037200318,2020-10-31 14:56:02,200
109467179,11021967670,2020-10-31 17:49:08,2427
109467179,11012133640,2020-10-31 14:36:04,413
109467179,11037315122,2020-10-31 14:50:52,486
109467179,11037971805,2020-10-31 16:57:50,1681
109467179,11034689653,2020-10-31 14:52:14,47
109480295,11012134799,2020-10-31 06:22:59,3898
109574462,11013739896,2020-10-31 18:02:45,4
109574462,11039505284,2020-10-31 19:45:53,5566
109574462,11011919597,2020-10-31 18:31:11,630
109574462,11021718996,2020-10-31 20:04:08,57
109574462,11011934265,2020-10-31 17:54:12,2126
109574462,11039152331,2020-10-31 20:21:25,1832
109574462,11015861627,2020-10-31 16:53:53,282
109574462,11023404018,2020-10-31 20:18:12,190
109574462,11023523350,2020-10-31 16:47:30,145
109647627,11021718996,2020-10-31 15:29:10,233
109647627,11040069608,2020-10-31 19:03:59,67
109647627,11016739479,2020-10-31 18:38:16,63
109647627,11040073086,2020-10-31 18:35:50,143
109647627,11040069682,2020-10-31 18:48:57,33
109647627,11040043705,2020-10-31 20:38:37,30
109647627,11040070787,2020-10-31 19:00:49,25
109647627,11040073504,2020-10-31 19:01:54,65
109647627,11040070811,2020-10-31 19:44:03,116
109647627,11040043078,2020-10-31 20:16:40,68
109647627,11040069610,2020-10-31 18:49:57,59
109647627,11040069764,2020-10-31 18:53:28,83
109647627,11040043707,2020-10-31 20:23:58,42
109647627,11040043706,2020-10-31 20:39:12,34
109647627,11040069611,2020-10-31 18:52:04,47
109647627,11040043052,2020-10-31 20:06:04,61
109647627,11040069761,2020-10-31 19:25:00,73
109647627,11040070806,2020-10-31 19:06:58,62
109647627,11040070812,2020-10-31 19:32:02,110
109647627,11034311666,2020-10-31 16:52:00,4968
109647627,11040070809,2020-10-31 19:17:11,68
109647627,11040069612,2020-10-31 18:48:23,55
109647627,11040044608,2020-10-31 20:18:58,74
109647627,11028242080,2020-10-31 20:21:06,318
109647627,11040076661,2020-10-31 18:51:16,78
109647627,11040042411,2020-10-31 20:08:30,54
109647627,11040070807,2020-10-31 19:16:03,158
109647627,11040043053,2020-10-31 20:05:02,48
109647627,11040073449,2020-10-31 18:56:22,67
109647627,11021050822,2020-10-31 19:23:47,294
109647627,11040043708,2020-10-31 20:27:32,26
109647627,11040042426,2020-10-31 20:02:02,16
109647627,11040069607,2020-10-31 19:02:51,56
109647627,11039906812,2020-10-31 20:45:32,1581
109647627,11034373156,2020-10-31 20:38:06,2298
109647627,11016946584,2020-10-31 20:34:47,57
109647627,11040070745,2020-10-31 19:00:24,117
109647627,11040073861,2020-10-31 18:37:13,63
109647627,11040043094,2020-10-31 20:21:28,21
109647627,11040069609,2020-10-31 19:04:22,22
109647627,11040070604,2020-10-31 18:44:03,97
109647627,11040070703,2020-10-31 18:58:27,124
109647627,11040042305,2020-10-31 19:53:25,535
109647627,11040050720,2020-10-31 20:04:13,61
109647627,11040043062,2020-10-31 20:23:15,30
109647627,11040046483,2020-10-31 20:24:44,44
109647627,11040049057,2020-10-31 20:11:51,38
109647627,11040070128,2020-10-31 18:40:35,70
109647627,11020951714,2020-10-31 19:44:29,515
109671482,11012464993,2020-10-31 20:18:26,643
109671482,11015226898,2020-10-31 18:28:03,1716
109671482,11034915100,2020-10-31 18:42:04,29
109671482,11012137116,2020-10-31 18:14:21,1320
109671482,11039545816,2020-10-31 18:16:56,134
109671482,11011932218,2020-10-31 20:41:13,1333
109671482,11039015993,2020-10-31 20:45:02,6763
109671482,11038944447,2020-10-31 20:17:23,5993
109671482,11038885614,2020-10-31 19:05:21,2175
109671482,11038469092,2020-10-31 17:52:04,188
109671482,11034477952,2020-10-31 19:42:36,863
109671482,11034921818,2020-10-31 12:08:49,262
109684529,11037139865,2020-10-31 09:38:08,364
109684529,11039335227,2020-10-31 08:44:21,28
109684529,11012136901,2020-10-31 08:42:03,791
109703400,11013313259,2020-10-31 17:48:42,33
109703400,11030576281,2020-10-31 17:46:38,16
109703400,11012143188,2020-10-31 17:47:22,29
109787019,11025151299,2020-10-31 19:09:20,21943
109787019,11012121763,2020-10-31 12:24:33,4268
109790590,11028803848,2020-10-31 17:48:26,5
109790590,11028592212,2020-10-31 17:47:41,748
109790590,11028803826,2020-10-31 17:34:27,2
109790590,11028592209,2020-10-31 17:48:36,27
109790590,11029234103,2020-10-31 20:05:43,8219
109790590,11033301282,2020-10-31 17:34:37,69
109790590,11012141002,2020-10-31 17:32:45,14500
109880714,11012719386,2020-10-31 14:23:44,3061
109880714,11013305495,2020-10-31 12:15:11,163
109880714,11012135782,2020-10-31 13:32:40,4596
109880714,11027353935,2020-10-31 09:48:26,249
109880714,11012140985,2020-10-31 12:12:24,39
109880714,11015279943,2020-10-31 14:50:49,10885
109880714,11037892820,2020-10-31 14:29:11,235
109907288,11021718996,2020-10-31 19:29:57,17402
109907288,11012132397,2020-10-31 20:25:19,12746
109930356,11025017875,2020-10-31 11:25:28,2490
109943071,11037367345,2020-10-31 19:19:01,6111
109949334,11014291270,2020-10-31 17:29:07,73
109975283,11038699121,2020-10-31 19:23:50,1068
109975283,11012130406,2020-10-31 20:35:51,4181
109975283,11012373543,2020-10-31 19:25:13,13
109996125,11039753967,2020-10-31 19:52:42,6430
110022789,11012131924,2020-10-31 02:17:36,3728
110022789,11011927807,2020-10-30 21:41:41,238
110024288,11029160495,2020-10-31 20:13:55,964
110024288,11032441875,2020-10-31 09:55:54,140
110024288,11012373543,2020-10-31 20:21:39,69
110024288,11013550610,2020-10-31 11:51:07,3840
110024288,11029364790,2020-10-31 09:53:16,17
110024288,11038270505,2020-10-31 09:33:41,79
110024288,11012104838,2020-10-31 20:20:33,340
110024288,11015643700,2020-10-31 19:57:31,15880
110024288,11032214610,2020-10-31 12:52:12,4686
110024288,11012386860,2020-10-31 20:44:22,1323
110024288,11015279943,2020-10-31 20:14:44,46
110035372,11031502533,2020-10-31 15:14:55,14698
110035372,11029234104,2020-10-31 05:52:36,23408
110052173,11036061038,2020-10-31 11:26:43,12875
110052173,11025910359,2020-10-31 17:49:49,186
110052173,11034273940,2020-10-31 20:41:00,8862
110055367,11011945970,2020-10-31 20:33:54,23892
110055367,11030277374,2020-10-31 10:50:29,30
110055367,11012137116,2020-10-31 10:49:42,1038
110055367,11027863508,2020-10-31 20:03:18,17
110055367,11026705719,2020-10-31 10:53:26,15
110055367,11013313259,2020-10-31 10:55:44,35
110084260,11012137116,2020-10-31 12:45:12,1174
110103099,11029725874,2020-10-31 05:11:10,9929
110104449,11039096146,2020-10-31 20:39:10,10518
110108331,11011921527,2020-10-31 20:21:09,2503
110180360,11028112456,2020-10-30 23:35:55,4173
110180360,11030832604,2020-10-30 22:25:19,486
110187749,11012137116,2020-10-31 18:22:59,713
110190161,11012137363,2020-10-31 12:41:29,1278
110190161,11029130056,2020-10-31 12:18:59,1911
110190161,11012104838,2020-10-31 17:28:15,4015
110190161,11036186964,2020-10-31 19:56:35,8883
110200871,11038699121,2020-10-31 20:26:11,11556
110200871,11012892139,2020-10-31 08:15:33,159
110200871,11036885301,2020-10-31 09:06:20,3755
110200871,11014006127,2020-10-31 08:16:49,66
110200871,11034311666,2020-10-31 19:37:32,4720
110200871,11038332669,2020-10-31 08:43:56,108
110219475,11035756619,2020-10-31 12:32:38,148
110219475,11021931174,2020-10-30 21:41:43,196
110261779,11016971068,2020-10-31 12:50:32,6061
110261779,11040051030,2020-10-30 22:37:32,58
110261779,11040019876,2020-10-30 22:44:09,39
110261779,11013101556,2020-10-30 22:44:42,5
110261779,11040049400,2020-10-30 22:41:25,104
110261779,11017067213,2020-10-31 17:59:13,3188
110261779,11025017875,2020-10-31 18:05:09,316
110261779,11028242080,2020-10-30 22:43:01,611
110261779,11039634933,2020-10-30 22:36:02,21
110261779,11039699208,2020-10-30 21:48:55,76
110261779,11012662218,2020-10-31 10:47:41,10974
110261779,11019478680,2020-10-31 07:44:17,160
110261779,11016739479,2020-10-30 21:47:38,199
110262460,11028613483,2020-10-31 10:28:06,2455
110262460,11025017875,2020-10-31 11:20:54,2919
110273039,11032579444,2020-10-31 20:35:28,6142
110273039,11013799230,2020-10-31 20:35:02,2407
110297770,11038394893,2020-10-31 20:24:17,7748
110297770,11012122504,2020-10-31 18:13:40,5508
110416742,11035958697,2020-10-31 20:28:22,1303
110416742,11038153708,2020-10-31 20:06:16,2397
110435699,11038916468,2020-10-31 18:15:45,667
110435699,11012138297,2020-10-31 18:50:23,2005
110495767,11012136350,2020-10-31 20:45:34,8065
110505369,11039341965,2020-10-31 15:44:03,5306
110505369,11012051591,2020-10-31 13:56:31,15
110505369,11034319153,2020-10-31 18:25:26,1017
110505369,11012928846,2020-10-31 13:59:51,109
110505369,11036271099,2020-10-31 16:32:27,96
110505369,11021718996,2020-10-31 12:18:09,50
110505369,11014301216,2020-10-31 12:20:02,18
110505369,11035959495,2020-10-31 14:14:59,3
110505369,11039190269,2020-10-31 16:27:34,3372
110505369,11012121763,2020-10-31 19:42:47,6741
110505369,11012136925,2020-10-31 11:23:46,24050
110505369,11029192550,2020-10-31 13:51:06,5425
110505369,11012576662,2020-10-31 16:34:27,1
110505369,11020574461,2020-10-31 14:13:56,837
110505369,11020070654,2020-10-31 16:30:46,62
110510503,11021718996,2020-10-31 20:07:10,1676
110631965,11012235345,2020-10-31 16:14:21,3789
110631965,11012074113,2020-10-31 15:10:53,6801
110631965,11012627134,2020-10-31 13:16:45,57
110631965,11039106484,2020-10-31 13:14:34,15
110668859,11034373156,2020-10-31 18:23:13,317
110668859,11018033368,2020-10-31 18:15:39,3435
110668859,11040073086,2020-10-31 18:25:45,276
110668859,11012148416,2020-10-31 08:45:35,26
110679352,11012219309,2020-10-31 19:52:13,13317
110679352,11030576278,2020-10-31 09:57:11,1
110679352,11012136925,2020-10-31 09:56:13,1058
110679352,11017105967,2020-10-31 20:45:18,4273
110698562,1615934,2020-10-31 19:54:36,46
110701433,11012148416,2020-10-31 18:06:46,21
110701433,1572398,2020-10-31 18:01:25,1780
110701433,11031922210,2020-10-31 20:30:15,6134
110704216,11039152331,2020-10-31 11:24:21,84
110704216,11020544998,2020-10-31 12:08:06,2591
110704216,11012965532,2020-10-31 12:11:49,14
110704216,11033578656,2020-10-31 12:11:08,10
110704216,11030798008,2020-10-31 18:03:56,942
110704216,11034311666,2020-10-31 20:07:38,5833
110704216,11012104838,2020-10-31 17:03:34,6513
110704216,11033250824,2020-10-31 17:25:02,2563
110704216,11030814509,2020-10-31 17:47:52,1451
110704216,11025151299,2020-10-31 17:05:04,93
110704216,11034096200,2020-10-31 12:10:50,162
110752961,11034831227,2020-10-31 07:29:39,80
110791270,11036353078,2020-10-31 16:46:52,399
110791270,11028112456,2020-10-31 10:29:39,713
110791270,11029173461,2020-10-31 16:40:36,17919
110791270,11033497758,2020-10-31 20:25:07,8301
110791270,11021498113,2020-10-31 10:30:12,4
110791270,11031502569,2020-10-31 10:30:08,16
110791270,11024697737,2020-10-31 10:17:39,1046
110791270,11031382463,2020-10-31 10:51:04,637
110791270,11021418646,2020-10-31 20:30:42,4364
110839116,11013943052,2020-10-31 20:45:07,14576
110869814,11011938974,2020-10-31 10:43:58,16
110869814,11011920426,2020-10-31 19:10:22,5903
110869814,11012363735,2020-10-30 22:46:36,2
110869814,11040042305,2020-10-30 22:46:16,331
110869814,11011934318,2020-10-30 23:14:11,1518
110869814,11012138465,2020-10-30 22:36:55,5266
110869814,11013001581,2020-10-30 22:47:47,1
110876593,11012386841,2020-10-31 19:47:33,2629
110877147,11021729334,2020-10-31 20:43:45,2503
110877147,11032467501,2020-10-31 20:01:21,4072
110886222,11012137997,2020-10-31 20:17:42,6944
110886222,11034373156,2020-10-31 18:00:45,17
110886222,11016739479,2020-10-31 18:01:14,27
110886222,11030832318,2020-10-31 16:33:43,5340
110886222,11021718996,2020-10-31 19:42:51,6
110886222,11035713630,2020-10-31 17:58:33,149
110886222,11035782674,2020-10-31 18:00:18,104
110969660,11021718996,2020-10-31 19:08:22,4742
110969660,11012837262,2020-10-31 20:30:06,7709
110969660,11039236684,2020-10-31 17:49:09,6732
110971670,11029403539,2020-10-31 15:20:06,515
110971670,11033645318,2020-10-31 08:41:52,8
110971670,11033259931,2020-10-31 08:44:29,156
110971670,11022464687,2020-10-31 17:13:51,39
110971670,11034783873,2020-10-31 15:23:02,284
110971670,11035319412,2020-10-31 20:44:58,246
110971670,11032407777,2020-10-31 20:44:03,237
110984254,11012121763,2020-10-31 13:53:07,23782
110992406,11012148416,2020-10-31 09:15:06,52
110992406,11020069187,2020-10-31 11:11:19,619
110992406,11016218844,2020-10-31 20:15:38,5247
110992406,11014627435,2020-10-31 11:17:25,58
110992406,11015690977,2020-10-31 09:12:09,1649
110992406,11029767840,2020-10-31 09:48:54,309
110992406,11011923323,2020-10-31 20:06:39,153
111038026,11011919522,2020-10-31 18:38:14,1
111038026,11021718996,2020-10-31 00:01:55,23
111057221,11030832318,2020-10-31 19:24:52,14
111121483,11012137116,2020-10-31 16:00:29,17361
111121483,11016490421,2020-10-31 09:46:19,1115
111156526,11034311666,2020-10-31 12:21:42,8533
111156526,11012137363,2020-10-31 14:09:55,3998
111190641,11021396616,2020-10-31 14:11:40,562
111259669,11039086515,2020-10-31 16:51:55,3974
111259669,11038699121,2020-10-31 20:44:45,6588
111261741,11039341965,2020-10-31 17:10:00,4044
111327502,11035958697,2020-10-31 12:32:41,2759
111327502,11018919496,2020-10-30 22:16:29,989
111327502,11031042413,2020-10-31 18:14:22,254
111327502,11036353078,2020-10-31 18:49:30,2040
111327502,11012133640,2020-10-31 12:33:37,8446
111366358,11012137116,2020-10-31 12:35:44,1107
111366358,11011921691,2020-10-31 13:03:15,1649
111366358,11012120943,2020-10-31 19:15:17,2183
111381344,11012479364,2020-10-31 12:26:02,594
111381344,11015249517,2020-10-31 12:16:06,4200
111381344,11032753457,2020-10-31 13:18:26,803
111381344,11012700282,2020-10-31 09:32:31,2
111381344,11017067213,2020-10-31 16:44:38,11
111381344,11011922476,2020-10-31 16:42:54,83
111381344,11012148416,2020-10-31 09:32:08,41
111381344,11037700996,2020-10-31 09:31:14,3
111381344,11012136925,2020-10-31 16:44:26,97
111381344,11035571059,2020-10-31 10:10:12,1126
111381344,11011923024,2020-10-31 09:50:59,1106
111404432,11021718996,2020-10-31 11:49:17,6945
111422667,11012137116,2020-10-31 11:14:56,993
111422667,11011920484,2020-10-31 20:36:55,4998
111422667,11012148416,2020-10-31 12:26:43,9
111422667,11012138465,2020-10-31 12:25:11,4
111422667,11011921423,2020-10-31 19:00:07,6
111422667,11012686998,2020-10-31 19:05:14,48
111422667,11035958697,2020-10-31 10:57:56,4353
111422667,11015689810,2020-10-31 19:11:35,1
111422667,11015701923,2020-10-31 19:12:21,1
111422667,11015703515,2020-10-31 19:10:55,1
111422667,11038729515,2020-10-31 18:47:17,10384
111422667,11021718996,2020-10-31 19:03:07,57
111422667,11012628492,2020-10-31 19:07:18,101
111422667,11014563993,2020-10-31 19:13:12,33
111492888,11035958697,2020-10-31 18:21:28,1857
111492888,11012137116,2020-10-31 20:25:28,342
111522169,11012136886,2020-10-30 22:06:50,7254
111522169,11012139469,2020-10-30 22:42:54,2121
111522169,11012136350,2020-10-30 23:13:51,1823
111522169,11012119422,2020-10-31 18:36:27,2757
111561906,11017397277,2020-10-31 20:27:05,11741
111690356,11012121765,2020-10-31 20:45:04,5212
111690356,11039190269,2020-10-31 19:16:17,817
111718290,11012855442,2020-10-31 20:41:57,26216
112103798,11012121767,2020-10-31 20:11:01,5384
112103798,11012386841,2020-10-31 07:45:51,5
112103798,11012121766,2020-10-31 07:45:26,7
112103798,11021718996,2020-10-31 20:11:51,8
112161204,11037291433,2020-10-31 20:33:26,10079
112161204,11012708675,2020-10-31 17:44:39,886
112222848,11032407777,2020-10-31 19:08:37,56
112222848,11012137116,2020-10-31 12:11:44,689
112222848,11035120933,2020-10-31 08:35:03,1726
112222848,11038686831,2020-10-31 07:59:23,17
112222848,11038428225,2020-10-31 07:58:33,6
112222848,11039755115,2020-10-31 07:56:10,196
112222848,11013315722,2020-10-31 08:39:01,14
112222848,11037932587,2020-10-31 07:52:18,203
112222848,11038820194,2020-10-31 19:10:15,4079
112232807,11038916468,2020-10-31 15:05:51,13073
112232807,11018080499,2020-10-31 15:16:54,11346
112232807,11012142128,2020-10-31 15:06:30,10
112467883,11039512935,2020-10-30 23:42:38,7949
112497415,11012137116,2020-10-31 16:54:11,4
112497415,11012891875,2020-10-31 16:54:05,16
112526586,11039516438,2020-10-31 19:13:22,85
112526586,11038640054,2020-10-31 19:14:55,56
112526586,11012835335,2020-10-31 19:18:32,142
112526586,11022872367,2020-10-30 22:48:10,10
112526586,11016478156,2020-10-31 20:43:22,5060
112526586,11028379489,2020-10-31 12:15:50,20
112526586,11012210301,2020-10-31 14:33:07,10428
112526586,11038713960,2020-10-31 19:15:26,11
112526586,11038010674,2020-10-31 18:59:57,47
112526586,11024697737,2020-10-31 16:15:34,1660
112526586,11030702434,2020-10-31 12:15:29,862
112526586,11038835389,2020-10-31 19:11:28,353
112527895,11021718996,2020-10-30 21:54:59,1954
112527895,11011922164,2020-10-30 22:03:55,56
112527895,11011919823,2020-10-30 22:06:05,70
112670221,11039505284,2020-10-30 22:45:58,4560
112680950,11029648595,2020-10-31 00:13:40,5779
112756347,11021718996,2020-10-31 20:21:32,21
112791306,11040045571,2020-10-31 19:29:48,184
112791306,11039978076,2020-10-31 20:42:36,183
112791306,11040000398,2020-10-31 20:29:05,189
112791306,11040000335,2020-10-31 20:34:45,143
112791306,11040050385,2020-10-31 19:35:55,191
112791306,11039991233,2020-10-31 20:23:48,67
112791306,11040070818,2020-10-31 19:23:11,78
112791306,11039998993,2020-10-31 20:18:39,1516
112791306,11039999491,2020-10-31 20:22:40,241
112791306,11040069608,2020-10-31 19:21:44,50
112791306,11025910359,2020-10-31 19:12:46,297
112791306,11040069607,2020-10-31 19:19:34,58
112791306,11021050822,2020-10-31 19:20:53,79
112791306,11039998875,2020-10-31 20:32:21,196
112791306,11039755115,2020-10-31 18:51:07,299
112791306,11040006564,2020-10-31 19:38:39,163
112791306,11040000395,2020-10-31 20:25:56,52
112791306,11040008386,2020-10-31 19:26:44,148
112791306,11040050080,2020-10-31 19:44:19,176
112791306,11011925620,2020-10-31 19:01:57,297
112791306,11039990273,2020-10-31 19:41:23,164
112791306,11028242080,2020-10-31 19:17:24,128
112791306,11039977980,2020-10-31 19:50:27,189
112791306,11039991119,2020-10-31 20:36:11,86
112791306,11040033094,2020-10-31 19:32:44,175
112791306,11040000344,2020-10-31 19:47:17,178
112791306,11039921020,2020-10-31 19:53:23,174
112791306,11040045777,2020-10-31 19:24:16,62
112791306,11040073861,2020-10-31 19:15:16,64
112791306,11039240570,2020-10-31 19:07:31,297
112791306,11039954618,2020-10-31 20:39:32,201
112791306,11040062109,2020-10-31 19:18:35,70
112791306,11040051030,2020-10-31 19:14:11,56
112791306,11039986045,2020-10-31 20:25:03,75
112799577,11022511150,2020-10-31 08:01:32,3167
112799973,11012138393,2020-10-31 18:56:50,19835
112799973,11011920674,2020-10-31 20:22:27,4930
112814416,11012965532,2020-10-31 19:03:49,15197
112893044,11012137116,2020-10-31 09:24:16,45
112893044,11017937207,2020-10-31 14:32:04,16979
112893044,11036326556,2020-10-31 09:23:25,4004
112893044,11032467494,2020-10-31 14:32:04,8
112893044,11035050291,2020-10-31 06:57:12,46
112893044,11014150607,2020-10-31 08:38:51,398
112893044,11021729334,2020-10-31 08:09:25,15
112893044,11039190269,2020-10-31 20:38:02,209
112893044,11034783958,2020-10-31 09:31:05,358
112893044,11030452586,2020-10-31 09:34:59,11
112893044,11035120933,2020-10-31 20:25:51,15064
112893044,11034783956,2020-10-31 16:13:11,10338
112893044,11012133640,2020-10-31 09:34:47,199
112893044,11011922999,2020-10-31 20:42:09,187
112921402,11023548374,2020-10-31 13:47:43,497
112921402,11031313659,2020-10-31 13:37:20,8
112921402,11036671336,2020-10-31 13:37:10,23
112947798,11016957837,2020-10-30 23:47:23,889
112947798,11017900057,2020-10-31 10:11:56,8365
112947798,11035075794,2020-10-30 23:48:55,56
112947798,11015226898,2020-10-31 10:56:41,2653
112947798,11012145814,2020-10-30 23:30:27,247
112975063,11034311666,2020-10-31 20:03:16,12339
113032051,11030373172,2020-10-31 19:50:49,88
113032051,11034311666,2020-10-31 20:02:36,361
113032051,11034052582,2020-10-31 19:23:52,29
113032051,11023608299,2020-10-31 19:22:18,386
113069466,11034012613,2020-10-31 09:20:15,5
113069466,11022872367,2020-10-31 09:20:15,73
